,time,text,user_name,user_location,retweet_cnt,favorite_cnt,hashtags,user_mentions,is_retweet
110,2021-03-09 11:12:36,"RT @Partner4Dignity: Fashion brands, like: 
@hm 
@nike 
@primark 
@zara
@gap
@UnderArmour
@Adidas
...have been paying the women who sew the…",HelloPoli,"Warsaw, Poland",10,0,[],"['Partner4Dignity', 'hm', 'Nike', 'Primark', 'ZARA', 'Gap', 'UnderArmour', 'adidas']",True
111,2021-03-09 11:06:38,"Factory Rate Export Quality Under Armour Jogger Pant With Free Boxer.
https://t.co/J6LAmXIR9p
Price: Rs, 2150
Call:… https://t.co/3ihszQrp8N",KarimMarkets,,0,0,[],[],False
112,2021-03-09 11:00:55,⭐ RETAIL HIGHLIGHTS ⭐ SHOP-IN-SHOPS AND BRANDED SPACES | Subscribe to receive future Retail Highlights each month:… https://t.co/DBOvflziTb,Design4Retail,"Leicester, United Kingdom",0,0,[],[],False
113,2021-03-09 10:59:58,@suunto  @UnderArmour @oakley Fab run in the sun with a run buddy today . https://t.co/dbpUSFpA7c,timus41, UK,0,0,[],"['suunto', 'UnderArmour', 'oakley']",False
114,2021-03-09 10:59:57,"RT @UnderArmour: Under Armour celebrates the culture, heritage, and diversity of international athletes year-round. Learn more about our #W…",JacobLashinsky,,9,0,[],['UnderArmour'],True
115,2021-03-09 10:59:20,"RT @Partner4Dignity: Fashion brands, like: 
@hm 
@nike 
@primark 
@zara
@gap
@UnderArmour
@Adidas
...have been paying the women who sew the…",nomorelies17,Sydney/Australia,10,0,[],"['Partner4Dignity', 'hm', 'Nike', 'Primark', 'ZARA', 'Gap', 'UnderArmour', 'adidas']",True
116,2021-03-09 10:58:58,"RT @Partner4Dignity: Fashion brands, like: 
@hm 
@nike 
@primark 
@zara
@gap
@UnderArmour
@Adidas
...have been paying the women who sew the…",shailjapatel,"Amherst, Massachusetts",10,0,[],"['Partner4Dignity', 'hm', 'Nike', 'Primark', 'ZARA', 'Gap', 'UnderArmour', 'adidas']",True
117,2021-03-09 10:58:44,"Under Armour up to 50% off 🤩 Use code 25OFF75 to to get $25 off $75+ 
#sports #Athletics #athlete #workout #fitfam… https://t.co/nrRS0yS7ar",DealsJade,,0,0,"['sports', 'Athletics', 'athlete', 'workout', 'fitfam']",[],False
118,2021-03-09 10:52:48,"RT @Partner4Dignity: Fashion brands, like: 
@hm 
@nike 
@primark 
@zara
@gap
@UnderArmour
@Adidas
...have been paying the women who sew the…",mthld,Netherlands,10,0,[],"['Partner4Dignity', 'hm', 'Nike', 'Primark', 'ZARA', 'Gap', 'UnderArmour', 'adidas']",True
119,2021-03-09 10:50:18,"RT @Partner4Dignity: Fashion brands, like: 
@hm 
@nike 
@primark 
@zara
@gap
@UnderArmour
@Adidas
...have been paying the women who sew the…",cleanclothes,Amsterdam,10,0,[],"['Partner4Dignity', 'hm', 'Nike', 'Primark', 'ZARA', 'Gap', 'UnderArmour', 'adidas']",True
120,2021-03-09 10:43:00,"🚨🚨🚨BONUS Session 🚨🚨🚨

NEWS IN! We managed to get our hands on a pretty awesome strength session with leading UK Wom… https://t.co/snKXqZmcAK",WyreNetballClub,Wyre,0,0,[],[],False
121,2021-03-09 10:13:26,New @UnderArmour slat wall display unit now up and ready for stock https://t.co/pqcbbHfDtS,VLGCProShop,Llangollen,0,4,[],['UnderArmour'],False
122,2021-03-09 10:10:48,"RT @MorganStBears: Congratulations to @MorganStVB🐻🏐 head coach Ramona-Riley-Bozier, who earned her 4️⃣7️⃣5️⃣th career coaching victory with…",MorganStVB,"Baltimore, MD",15,0,[],"['MorganStBears', 'MorganStVB']",True
123,2021-03-09 10:04:54,"Congratulations to @MorganStVB🐻🏐 head coach Ramona-Riley-Bozier, who earned her 4️⃣7️⃣5️⃣th career coaching victory… https://t.co/gWBFMm5NLP",MorganStBears,"Baltimore, MD",15,61,[],['MorganStVB'],False
124,2021-03-09 09:56:18,"@MorganStVB🐻🏐 returned to the court on Monday after a 24-day hiatus and defeated rival HUBisonVB🐃, 3️⃣-2️⃣ in a… https://t.co/Rs2laflboX",MorganStBears,"Baltimore, MD",0,1,[],['MorganStVB'],False
125,2021-03-09 09:42:00,"RT @KateBeirness: Past Present Future 
To the women before me... 
thank you! 
To our next generation... work hard &amp; dream BIG and I promise…",KaylynKyle,"Miami, FL",25,0,[],['KateBeirness'],True
126,2021-03-09 09:40:00,RT @D1DAYLO_: 385 today improve by the day freshman #D1Top10 #CollegeFootball #hightowerfootball #MambaMentality #UnderArmour #bodyarmour #…,headbandzs,,2,0,"['D1Top10', 'CollegeFootball', 'hightowerfootball', 'MambaMentality', 'UnderArmour', 'bodyarmour']",['D1DAYLO_'],True
127,2021-03-09 09:34:30,HOW YOU FEEL!!!🙏🏽😇 @BigTimerCox @AllAmericaGame @uaallamerica @UnderArmour @TheUCReport @UAFootball @WestJeff_FB https://t.co/SRn56DwvoW,BigTimerCox,"New Orleans, LA",0,1,[],"['BigTimerCox', 'AllAmericaGame', 'uaallamerica', 'UnderArmour', 'TheUCReport', 'UAFootball', 'WestJeff_FB']",False
128,2021-03-09 09:30:27,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @mylovejewelry1 #poshmark #fashion… https://t.co/xO97938x64,IngridVicencio1,"Long Beach, CA",0,0,"['poshmark', 'fashion']","['Poshmarkapp', 'mylovejewelry1']",False
129,2021-03-09 09:25:05,#ad The Under Armour Project Rock 3 'High-Vis Yellow' is now available via @FinishLine for $130! (use code SPRINGKI… https://t.co/QSvaPG0VR6,SneakerScouts,,2,3,['ad'],['FinishLine'],False
130,2021-03-09 09:12:38,@UnderArmour No you don’t,Carl_Malone_,"Arizona, USA",0,0,[],['UnderArmour'],False
131,2021-03-09 09:12:22,"Shorts with Base Layer Insert Attached for Ladies, Gents &amp; Children 👉 https://t.co/nhmLezliez #UnderArmour #Shorts… https://t.co/5ElcPIHKnv",GleesonSport,"Limerick, Ireland",0,0,"['UnderArmour', 'Shorts']",[],False
132,2021-03-09 08:29:30,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/avxXXiVYgf,HeatherMaddiga2,,0,0,"['poshmark', 'fashion', 'style', 'shopmycloset']",['Poshmarkapp'],False
133,2021-03-09 08:29:05,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @HagagBar #poshmark #fashion #style… https://t.co/pkVxEXwBLa,ChanelAkaka1,"Wahiawa, HI",0,0,"['poshmark', 'fashion', 'style']","['Poshmarkapp', 'HagagBar']",False
134,2021-03-09 08:28:37,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/DABq8lxt81,easyoNtheG,,0,0,"['poshmark', 'fashion', 'style', 'shopmycloset']",['Poshmarkapp'],False
135,2021-03-09 08:24:08,@ENHYPEN_members underarmour!! a man of taste indeed,mnynkng,Fijian • 20 • she/her,0,0,[],['ENHYPEN_members'],False
136,2021-03-09 08:11:11,"@UnderArmour Perhaps you do not speak the truth...
your ""team"" hasn't done a thing. Maybe you need a new ""team"" https://t.co/TDXThKrW8p",alanlyon,"Dallas, TX USA",0,0,[],['UnderArmour'],False
137,2021-03-09 07:30:15,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @BugzBuzy #poshmark #fashion #style… https://t.co/tknCalvxvP,miller_nisa,"Washington, USA",0,0,"['poshmark', 'fashion', 'style']","['Poshmarkapp', 'BugzBuzy']",False
138,2021-03-09 07:29:22,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @Born2Posh #poshmark #fashion… https://t.co/9cGXeUB2HL,PaoKacere,"-2.140711,-79.932127",0,0,"['poshmark', 'fashion']","['Poshmarkapp', 'Born2Posh']",False
139,2021-03-09 07:29:09,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/PLm77AfGzp,MaisonMikeva,,0,0,"['poshmark', 'fashion', 'style', 'shopmycloset']",['Poshmarkapp'],False
140,2021-03-09 07:23:24,@UnderArmour How long does it take to get a delivery. About ten days now and still nothing,MattPortzDFC,,0,0,[],['UnderArmour'],False
141,2021-03-09 07:01:16,RT @SneakerScouts: #ad The Curry 8 'Black History Month' is now available via @FinishLine for $145! (use code MARCHSWAGNESS - retail $160)…,HUsBadGuys,,1,0,['ad'],"['SneakerScouts', 'FinishLine']",True
142,2021-03-09 06:36:39,@ceri_maund @Steelersjrfc @Edds_Official @DRA_Community @Wales2Win @npcityradio @thomascarrollgp @AdmiralGroup… https://t.co/VT1ZcsDuKu,proffmj,,0,0,[],"['ceri_maund', 'Steelersjrfc', 'Edds_Official', 'DRA_Community', 'Wales2Win', 'npcityradio', 'thomascarrollgp', 'AdmiralGroup']",False
143,2021-03-09 06:30:05,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/YPSxpnSgrR,Isabeli27662090,,0,0,"['poshmark', 'fashion', 'style', 'shopmycloset']",['Poshmarkapp'],False
144,2021-03-09 06:28:59,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @MidWizPosh #poshmark #fashion… https://t.co/EbVS8owDON,Reneakay1,,0,0,"['poshmark', 'fashion']","['Poshmarkapp', 'MidWizPosh']",False
145,2021-03-09 06:28:51,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/2Lc0QolqSI,FindsPretty,,0,0,"['poshmark', 'fashion', 'style', 'shopmycloset']",['Poshmarkapp'],False
146,2021-03-09 06:28:46,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/e8OJFQoFhq,405retro,"Oklahoma City, OK",0,0,"['poshmark', 'fashion', 'style', 'shopmycloset']",['Poshmarkapp'],False
147,2021-03-09 06:28:33,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/xk2kHXjezG,tmarie76425300,,0,0,"['poshmark', 'fashion', 'style', 'shopmycloset']",['Poshmarkapp'],False
148,2021-03-09 06:27:02,"Under Armour website
Save an extra 25% off $75+ off outlet items including shoes, accessories, bottoms, outerwear,… https://t.co/M3DBgJThB2",SweetDeals16,,0,0,[],[],False
149,2021-03-09 05:28:17,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @izbit29 #poshmark #fashion #style… https://t.co/okgd0BhGsJ,GsEasyStreet,WorldWide,0,0,"['poshmark', 'fashion', 'style']","['Poshmarkapp', 'izbit29']",False
150,2021-03-09 05:19:44,"RT @johntylersounds: The year started off with getting a @UnderArmour music placement, to getting on 4 MTA Buses, to being on the cover of…",WebbsLegacy,,8,0,[],"['johntylersounds', 'UnderArmour']",True
151,2021-03-09 05:19:12,@UnderArmour your app kinda robbed me of correctly tracking my ride correctly https://t.co/FjYToE63ad,RomireTV,Central Queensland,0,0,[],['UnderArmour'],False
152,2021-03-09 04:52:37,"I fight for my health, i fight for my sanity, I fight for me everyday. So if this doesn’t challenge me it’ll never… https://t.co/Fq6aCiXq2Y",MIRILMN,"San Francisco, CA",0,1,[],[],False
153,2021-03-09 04:50:02,#ad The Curry 8 'Black History Month' is now available via @FinishLine for $145! (use code MARCHSWAGNESS - retail $… https://t.co/3b3eOBwhOp,SneakerScouts,,1,1,['ad'],['FinishLine'],False
154,2021-03-09 04:37:28,"RT @SLAMKicks: Celebrating the women and girls changing the game for good. The #Curry8 ""International Women's Day"" is out now. @UAbasketbal…",KingRvzd,"Pueblo, CO",31,0,['Curry8'],['SLAMKicks'],True
155,2021-03-09 04:37:07,Literally me at underarmour https://t.co/UtL8hNGB43,marty2flyyy,"Houston, TX",0,0,[],[],False
156,2021-03-09 04:29:58,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/I1o6c6MLQ7,FickiesenLisa,,0,0,"['poshmark', 'fashion', 'style', 'shopmycloset']",['Poshmarkapp'],False
157,2021-03-09 04:29:55,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/ZN3S6zDu3S,AnuschkaMia,"New York, NY",0,0,"['poshmark', 'fashion', 'style', 'shopmycloset']",['Poshmarkapp'],False
158,2021-03-09 04:29:48,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/ckBUVe9nHv,CarlosSantanaT5,"Pontiac, MI",0,0,"['poshmark', 'fashion', 'style', 'shopmycloset']",['Poshmarkapp'],False
159,2021-03-09 04:29:45,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/S0QUaEeJOt,TheBusStopShop,"Austin, Texas",0,0,"['poshmark', 'fashion', 'style', 'shopmycloset']",['Poshmarkapp'],False
160,2021-03-09 04:29:23,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @Liza0328Liza #poshmark #fashion… https://t.co/G6eQS8t2IR,val_camors,"Texas, USA",0,0,"['poshmark', 'fashion']","['Poshmarkapp', 'Liza0328Liza']",False
161,2021-03-09 04:29:19,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/B4RzCpgFsM,ReedusRockd,"Japan, kobe ",0,0,"['poshmark', 'fashion', 'style', 'shopmycloset']",['Poshmarkapp'],False
162,2021-03-09 04:28:31,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/7rONC24rXB,_sunshinefinds,"Nashville, TN",0,0,"['poshmark', 'fashion', 'style', 'shopmycloset']",['Poshmarkapp'],False
163,2021-03-09 04:28:25,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/AMSJmPPqJq,dlthomas5,"Austin, TX",0,0,"['poshmark', 'fashion', 'style', 'shopmycloset']",['Poshmarkapp'],False
164,2021-03-09 04:28:01,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/NftpJ7bXnM,PaleseDominic,"Blackwood, NJ",0,0,"['poshmark', 'fashion', 'style', 'shopmycloset']",['Poshmarkapp'],False
165,2021-03-09 04:17:42,@CrazyGoodKids @b_dechambeau @PhilMickelson @CallawayGolf @UnderArmour @PUMAGolf @cobragolf Getting taller!,mamariccella,,0,1,[],"['CrazyGoodKids', 'b_dechambeau', 'PhilMickelson', 'CallawayGolf', 'UnderArmour', 'PUMAGolf', 'cobragolf']",False
166,2021-03-09 03:47:21,"RT @johntylersounds: The year started off with getting a @UnderArmour music placement, to getting on 4 MTA Buses, to being on the cover of…",MaloneArmand,"Baltimore, MD",8,0,[],"['johntylersounds', 'UnderArmour']",True
167,2021-03-09 03:46:39,"RT @SLAMKicks: Celebrating the women and girls changing the game for good. The #Curry8 ""International Women's Day"" is out now. @UAbasketbal…",DominiqueRoddy_,,31,0,['Curry8'],['SLAMKicks'],True
168,2021-03-09 03:43:48,"RT @KateBeirness: Past Present Future 
To the women before me... 
thank you! 
To our next generation... work hard &amp; dream BIG and I promise…",MacIntramurals,"Hamilton, ON",25,0,[],['KateBeirness'],True
169,2021-03-09 03:39:42,"RT @SLAMKicks: Celebrating the women and girls changing the game for good. The #Curry8 ""International Women's Day"" is out now. @UAbasketbal…",_LMiiguel,Puerto Rico,31,0,['Curry8'],['SLAMKicks'],True
170,2021-03-09 03:31:16,"RT @johntylersounds: The year started off with getting a @UnderArmour music placement, to getting on 4 MTA Buses, to being on the cover of…",alrogersjr,Baltimore City,8,0,[],"['johntylersounds', 'UnderArmour']",True
171,2021-03-09 03:30:16,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @MRSB_2004 #poshmark #fashion… https://t.co/Y4Gb0GNiRa,MariaStocking2,,0,0,"['poshmark', 'fashion']","['Poshmarkapp', 'MRSB_2004']",False
172,2021-03-09 03:29:45,"We always see the videos of big drives, hard swings and Bombs away.   The game can be won around the greens. We alw… https://t.co/2lN3MR7rU3",CrazyGoodKids,,0,2,[],[],False
173,2021-03-09 03:29:45,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @TastysTopPicks @rebacollins… https://t.co/FHGDJXxIhv,mogrill1212117,"Auburn,WA",0,0,[],"['Poshmarkapp', 'TastysTopPicks', 'rebacollins']",False
174,2021-03-09 03:28:41,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/UrzsuBYfsY,raniara33428976,,0,0,"['poshmark', 'fashion', 'style', 'shopmycloset']",['Poshmarkapp'],False
175,2021-03-09 03:28:31,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/eEOYZxtdD2,JamaicanGal21,"Philadelphia,PA",0,0,"['poshmark', 'fashion', 'style', 'shopmycloset']",['Poshmarkapp'],False
176,2021-03-09 03:28:21,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @GreatFinds111 #poshmark #fashion… https://t.co/ylnjiqibOG,staceym2344,"Adrian, Michigan",0,0,"['poshmark', 'fashion']","['Poshmarkapp', 'GreatFinds111']",False
177,2021-03-09 03:28:06,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/RrKm5Mb5Bg,premium_threads,Conro,0,0,"['poshmark', 'fashion', 'style', 'shopmycloset']",['Poshmarkapp'],False
178,2021-03-09 03:27:56,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @WhiskeyKissBTQ #poshmark #fashion… https://t.co/gnneM3XqHA,Morrisc25,,0,0,"['poshmark', 'fashion']","['Poshmarkapp', 'WhiskeyKissBTQ']",False
179,2021-03-09 03:27:54,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @singletonmyers #poshmark #fashion… https://t.co/6I9N12Wv0d,jenndempsey,"Centre, AL",0,0,"['poshmark', 'fashion']","['Poshmarkapp', 'singletonmyers']",False
180,2021-03-09 03:27:42,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @Smith_LoAva1 #poshmark #fashion… https://t.co/0Rqjf1u3ov,Sadie12443054,"Clifton Heights, PA",0,0,"['poshmark', 'fashion']","['Poshmarkapp', 'Smith_LoAva1']",False
181,2021-03-09 03:27:20,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/vEphkmFUko,PhyllisCarls,Home,0,0,"['poshmark', 'fashion', 'style', 'shopmycloset']",['Poshmarkapp'],False
182,2021-03-09 03:26:08,"RT @UnderArmour: Under Armour celebrates the culture, heritage, and diversity of international athletes year-round. Learn more about our #W…",ghatani_dilip,,9,0,[],['UnderArmour'],True
183,2021-03-09 03:12:13,"A look back at the OG @UnderArmour Curry 8 ‘Feel Good Flow’ color way. 

The beginning of Curry Brand… https://t.co/KCXcB2AudP",mouseonfeet,,0,0,[],['UnderArmour'],False
184,2021-03-09 03:08:27,"RT @KateBeirness: Past Present Future 
To the women before me... 
thank you! 
To our next generation... work hard &amp; dream BIG and I promise…",mireillemkay,,25,0,[],['KateBeirness'],True
185,2021-03-09 03:05:35,"RT @johntylersounds: The year started off with getting a @UnderArmour music placement, to getting on 4 MTA Buses, to being on the cover of…",dat1shcray,"Baltimore, MD",8,0,[],"['johntylersounds', 'UnderArmour']",True
186,2021-03-09 03:01:58,"The year started off with getting a @UnderArmour music placement, to getting on 4 MTA Buses, to being on the cover… https://t.co/xoSpz4xOdV",johntylersounds,"Baltimore, MD",8,38,[],['UnderArmour'],False
187,2021-03-09 02:53:39,"RT @KateBeirness: Past Present Future 
To the women before me... 
thank you! 
To our next generation... work hard &amp; dream BIG and I promise…",FitzgeraldETS,"Kelowna, British Columbia",25,0,[],['KateBeirness'],True
188,2021-03-09 02:49:59,"RT @SLAMKicks: Celebrating the women and girls changing the game for good. The #Curry8 ""International Women's Day"" is out now. @UAbasketbal…",JoshFrohlinger,,31,0,['Curry8'],['SLAMKicks'],True
